epoch,loss,rs_mean,qos_violation_mean,outage_proxy_mean,ee_mean,lr,sec
21,0.10848861767910421,0.038169788545928895,0.0,0.8320906864851714,0.006748396969342139,0.0007976468450233309,16.233529806137085
22,0.10884126678109168,0.03796632899204269,0.0,0.8323262201249599,0.006744870274851564,0.0007793225049851546,15.504498720169067
23,0.1082385772652924,0.03833755484316498,0.0,0.8321353975683451,0.006821731789968908,0.0007604356465949109,14.700324773788452
24,0.10891970177181065,0.037931082164868714,0.0,0.8324564896523953,0.006749760943639558,0.0007410243054718846,14.584776878356934
25,0.10939396454952657,0.03764826938742772,0.0,0.8326560021936893,0.006648346420552116,0.0007211275734737876,14.979695558547974
26,0.10795179448090493,0.03850310696987435,0.0,0.8319412852078676,0.006818053359456826,0.0007007855199709518,14.536225080490112
27,0.10851717204786837,0.038159631474409254,0.0,0.8321482319384813,0.006730300997151062,0.0006800391111519626,14.706063747406006
28,0.10782239972613752,0.038582401107996704,0.0,0.8318661718070507,0.00677236121322494,0.0006589301275231884,14.644956111907959
29,0.10853560481220484,0.0381775567913428,0.0,0.8323999609798193,0.006780554603319615,0.000637501079768421,14.694338321685791
30,0.10818671111017465,0.038401353186927736,0.0,0.8323574477434158,0.006827515249024145,0.000615795123138005,14.725448608398438
31,0.10808966623619198,0.03842606243095361,0.0,0.8320763979107142,0.006865227631060407,0.0005938559705399101,14.720771789550781
32,0.10840201429091394,0.03823030312312767,0.0,0.8321656839549542,0.006856708870036528,0.0005717278045077476,14.612402439117432
33,0.10900914646685124,0.0378976535925176,0.0,0.8326472828537226,0.006738327308557928,0.000549455188223032,14.69055438041687
34,0.1091399598121643,0.037772208353271705,0.0,0.8323913013935089,0.006799908702669199,0.0005270829757708604,14.637473821640015
35,0.10727445976808667,0.03889072655467316,0.0,0.831476376503706,0.006847288693825249,0.000504656221809761,14.536120653152466
36,0.10851436167024076,0.0381678257137537,0.0,0.8322303500771523,0.006799729468184523,0.000482220090837601,14.733983993530273
37,0.10873666724190116,0.037994116583140565,0.0,0.8320457486063242,0.0068131050898227845,0.00045981976623629515,14.606911420822144
38,0.10854512225836516,0.03813775075948797,0.0,0.8321649232506751,0.006812391270650551,0.0004375003592784975,14.524271726608276
39,0.10815161467529834,0.038379427866311745,0.0,0.8320317345857621,0.006855934716732008,0.00041530681827949754,14.573843479156494
40,0.1087740320339799,0.038017124522011725,0.0,0.8323526187986136,0.006708080130047165,0.0003932838380772897,14.587010860443115
41,0.10813702337443828,0.03839120554504916,0.0,0.8320378918945789,0.006837494731880725,0.0003714757700231273,14.56805419921875
42,0.10813114771619439,0.03836552525055595,0.0,0.8318366537243128,0.006878980697365478,0.00034992653266379656,14.691019058227539
43,0.10877341106534004,0.038025892756413666,0.0,0.8324697480350732,0.006817025933123659,0.0003286795232955099,14.56700873374939
44,0.10959956695325673,0.03753327397396788,0.0,0.8328746995329857,0.006754647971247323,0.0003077775305675258,14.506754875183105
45,0.10740693763829767,0.038849075590260324,0.0,0.8318389037996531,0.006872326330048964,0.00028726264831150684,14.480016231536865
46,0.10816208393312991,0.03840738557744771,0.0,0.8322682610154152,0.00680492784071248,0.0002671761907701427,14.512516021728516
47,0.1076403796672821,0.03868610497796908,0.0,0.8317799720168114,0.006864601733686868,0.00024755860939576165,15.232118606567383
48,0.10854589087888598,0.03815486748702824,0.0,0.8322537051886321,0.0067255178920459,0.0002284494113864945,15.291243314743042
49,0.1078079088870436,0.03862490744213574,0.0,0.8321292446553707,0.006805818608263507,0.0002098870801240286,15.790237426757812
50,0.10953142169862985,0.037565439955797045,0.0,0.8327349539846182,0.006674121824325994,0.00019190899767320264,16.615001678466797
51,0.10917749078013003,0.03778180158464238,0.0,0.8326043319702149,0.0067067627303185875,0.00017455136949950212,17.76174545288086
52,0.10868777526542545,0.03807593321893364,0.0,0.8323930272459984,0.006769334069103934,0.00015784915155607032,18.476280212402344
53,0.108069469910115,0.03845136623014696,0.0,0.8321272501349449,0.006789337149239145,0.00014183597988707007,17.742381811141968
54,0.10817040200345218,0.03835080705350265,0.0,0.8319192881137133,0.006872476612916217,0.00012654410288916794,17.393551111221313
55,0.10832200785167516,0.0382735513325315,0.0,0.8320350988209247,0.006746877964469604,0.00011200431636755434,16.52877402305603
56,0.10802913756109774,0.038491146198939535,0.0,0.8322133556008339,0.006768170752038714,9.82459015172903e-05,15.608294010162354
57,0.10876986337825656,0.03802800214383751,0.0,0.8324412370473147,0.006763837873877492,8.529656595487851e-05,15.457926034927368
58,0.10811159412376582,0.038477007988840344,0.0,0.8325375875085592,0.006804142970649991,7.318238791881043e-05,15.268640041351318
59,0.10833719176240265,0.03827386715565808,0.0,0.8321389101445675,0.006797921441902872,6.192776375146362e-05,16.473040342330933
60,0.10844079128466547,0.03821502319304273,0.0,0.8322057868540287,0.0067783422351931225,5.155535876811649e-05,17.640180349349976
61,0.10763488771393895,0.038690786025254054,0.0,0.8317816773802043,0.006852718815207481,4.208606161201847e-05,17.644322633743286
62,0.10921059678308666,0.0377253974985797,0.0,0.8324021598696709,0.006817417215206661,3.353894218744287e-05,17.76073169708252
63,0.1080931069329381,0.03842899485025555,0.0,0.8320476585626602,0.006729354398848955,2.5931213255437614e-05,17.701029062271118
64,0.10824321766383946,0.03832721493672579,0.0,0.8320837620645761,0.006827152521873358,1.9278195769615353e-05,17.739660501480103
65,0.10843700061552226,0.03819005650701001,0.0,0.8319833055883646,0.0067457890612422486,1.3593288021791459e-05,18.091429948806763
66,0.10821806602180004,0.038359696593834085,0.0,0.8321975117921829,0.006818944807455409,8.887938659607423e-06,17.689175128936768
67,0.10904694253578782,0.03788451583357528,0.0,0.832719836011529,0.006702537536330056,5.171623630478593e-06,17.759747982025146
68,0.1082340082898736,0.03835866259410978,0.0,0.8322759125381708,0.006831831303716171,2.4518270982965325e-06,17.938183784484863
69,0.10784522571600974,0.038551716066431256,0.0,0.8317707331478595,0.00681350058875978,7.340263713194116e-07,17.601356983184814
70,0.10830543437041343,0.03828570140176453,0.0,0.8320665261894464,0.0067932174983434375,2.1680871601980922e-08,16.18031907081604
