epoch,loss,rs_mean,qos_violation_mean,outage_proxy_mean,ee_mean,lr,sec
51,0.02716681101799377,0.08814348955317262,0.0,0.8058522835465297,0.017884141123171552,5.477049918213297e-05,14.209335327148438
52,0.04309935072448356,0.07867257053128218,0.0,0.8135281691521955,0.01597430238998541,4.3472579677915105e-05,14.08485221862793
53,0.030507751563392534,0.08627965637970707,0.0,0.8083978632659269,0.01752340158208529,3.344040639870236e-05,14.182228803634644
54,0.0338957385142888,0.08414465105252257,0.0,0.8090110258456388,0.01689493701071252,2.4670663077815866e-05,14.225749731063843
55,0.03504315443748345,0.08338533469618366,0.0,0.8093086407959826,0.017405755944218212,1.7203764429695922e-05,14.161719799041748
56,0.027174084247347036,0.08822730448254207,0.0,0.8064981384511374,0.017845899898801944,1.1060176704519326e-05,14.023793697357178
57,0.029454575942977807,0.08694280583311172,0.0,0.8080491059762569,0.017410397543561818,6.263072950991226e-06,13.720876455307007
58,0.027470240815102687,0.08808115192251241,0.0,0.8067611361756647,0.01760261867481644,2.8108674234420315e-06,13.674368143081665
59,0.03090841117446408,0.0858956788086614,0.0,0.8074239384542945,0.017328617231026546,7.235805599926186e-07,13.718570947647095
60,0.022169454286069225,0.09118932029821791,0.0,0.8039808203837623,0.018427330934011294,5.22380547707264e-10,13.720072031021118
